Name,No Race,Native American (self reported),East Asian,African or Af-Am Self Reported,Hispanic,White Self Reported,Other Undefined Race
Brownridge,1,0,0,0,0,0,0
Leal Santander,0,0,0,0,1,0,0
Llano,0,0,0,0,1,0,0
Villalonga,1,0,0,0,0,0,0
Hasanaj,1,0,0,0,0,0,0
Torres Pagan,1,0,0,0,0,0,0
Angla,1,0,0,0,0,0,0
Martinez Parra,1,0,0,0,0,0,0
Quiros,0,0,0,0,1,0,0
Rowy,0,0,0,1,0,0,0
Brun,0,0,0,1,0,0,0
Brum,1,0,0,0,0,0,0
Balan,1,0,0,0,0,0,0
Nourse,1,0,0,0,0,0,0
Becerra,2,0,0,0,2,0,0
Llovio,1,0,0,0,0,0,0
Virdi,1,0,0,0,0,0,0
Phlilppe,0,0,0,0,1,0,0
Piedra-Navarro,1,0,0,0,0,0,0
Mulloy,1,0,0,0,0,0,0
Farooqui,2,0,0,0,0,0,0
Hodges,2,0,0,1,0,0,0
Agosto Miranda,1,0,0,0,0,0,0
Vinas,0,0,0,0,1,0,0
Kandasami,1,0,0,0,0,0,0
Oduye,0,1,0,0,0,0,0
Pierce,5,0,0,1,0,1,0
Khalayfeh,1,0,0,0,0,0,0
Mody,1,0,0,0,0,0,0
Webbe,0,0,0,1,0,0,0
Askew,3,0,0,0,0,0,0
Feliciano,3,0,0,0,0,0,0
Saintil,0,0,0,1,0,0,0
De La Portilla,1,0,0,0,0,0,0
Inquimboy,1,0,0,0,0,0,0
Libag,0,0,1,0,0,0,0
Ballack,1,0,0,0,0,0,0
Tooley,1,0,0,0,0,0,0
McKnight,4,0,0,1,0,1,0
Suds,1,0,0,0,0,0,0
Pamintuan,1,0,0,0,0,0,0
Narayan,0,0,1,0,0,0,0
Chadeesingh,1,0,0,0,0,0,0
Whitmore,1,0,0,0,0,0,0
Adderly,1,0,0,0,0,0,0
Daley,0,0,0,2,0,0,0
Mormolejo,0,0,0,0,1,0,0
Rayne,1,0,0,0,0,0,0
Choice,0,0,0,1,0,0,0
Lucena-Araujo,1,0,0,0,0,0,0
Khantawongse,1,0,0,0,0,0,0
Betsey,1,0,0,0,0,0,0
Ortiz Ortega,1,0,0,0,1,0,0
Konda,1,0,1,0,0,0,0
Kovacic,0,0,0,0,0,0,1
Ogun,1,0,0,1,0,0,0
Raymer,0,0,0,1,0,0,0
Walton,3,1,0,1,0,1,0
Ghasemisangi,1,0,0,0,0,0,0
Kaufmann,0,0,0,0,0,1,0
Sinkfield,1,0,0,0,0,0,0
Pottinger,1,0,0,0,0,0,0
Ornella,0,0,0,0,0,1,0
Brittany,1,0,0,0,0,0,0
Thamizharasi Jayaprakasam,0,0,1,0,0,0,0
Keel,1,0,0,0,0,0,0
Mostafa,1,0,0,0,0,0,0
Huffin,1,0,0,0,0,0,0
Lockhart,1,0,0,0,0,0,0
Sinclair,1,0,0,0,0,0,0
Sustalta,0,0,0,0,0,1,0
Bejar Flores,1,0,0,0,0,0,0
Aymerich-Simon,1,0,0,0,0,0,0
Gilmore,1,0,0,1,0,0,0
Serpa Torna,0,0,0,0,1,0,0
Anosier,0,0,0,1,0,0,0
Ruben,0,0,0,0,1,0,0
Tudela,1,0,0,0,0,0,0
Joachim,2,0,0,2,0,0,0
Wilmy,0,0,0,1,0,0,0
Altenor,2,0,0,0,0,0,0
Po,1,0,0,0,0,0,0
Posadas,0,0,0,0,1,0,0
Jumma,1,0,0,0,0,0,0
Nyan,1,0,0,0,0,0,0
McClenithan,0,0,0,0,0,1,0
Bhandal,0,0,1,0,0,0,0
Dormeus,1,0,0,1,0,0,0
Yadao,1,0,0,0,0,0,0
Hochstetler,1,0,0,0,0,0,0
Stitt,1,0,0,1,0,0,0
Uzcategui,1,0,0,0,0,0,0
Tedesco,1,0,0,0,0,0,0
Morejon,0,0,0,0,1,0,0
Kesti,0,0,0,0,1,0,0
Fussel,1,0,0,0,0,0,0
Lazare,0,0,0,1,0,0,0
Hotithanang,0,0,1,0,0,0,0
Kitchen,1,0,0,0,0,0,0
Pierre-Paul,1,0,0,0,0,0,0
Fahim,1,0,0,0,0,0,0
Rhoades,1,0,0,0,0,0,0
Cardoza,0,0,0,0,1,0,0
Berke,1,0,0,0,0,0,0
Vedrine,0,0,0,1,0,0,2
Verdecia,0,0,0,0,1,0,0
Mitchell-Fuentes,1,0,0,0,0,0,0
Rickert,1,0,0,0,0,0,0
Escallier,0,0,0,0,0,0,1
Westerman,1,0,0,0,0,0,0
Harvin,0,0,0,1,0,0,0
Gerne,1,0,0,0,0,0,0
Serrant,0,0,0,1,0,0,0
Vaughan,1,0,0,1,0,0,0
Smitty,0,0,0,0,0,1,0
Spruill,1,0,0,0,0,0,0
Her,2,0,1,0,0,0,0
Goodine,0,0,0,1,0,0,0
Sullebarger,1,0,0,0,0,0,0
Morera,1,0,0,0,0,0,0
Crayton,1,0,0,0,0,0,0
Cheesbro,1,0,0,0,0,0,0
Atanda-Ogunleye,1,0,0,0,0,0,0
Basulto,1,0,0,0,0,0,0
Gaddy,2,0,0,1,0,0,0
Siddappa,1,0,0,0,0,0,0
Meadows,2,0,0,0,0,0,0
Shukura,0,0,0,0,0,0,1
Hall-Parker,0,0,0,1,0,0,0
Alci,1,0,0,0,0,0,0
McEachin,3,0,0,0,0,0,0
Azim,0,0,1,0,0,0,0
McMorris,1,0,0,0,0,0,0
Sabir,1,0,0,0,0,0,0
Olvera,0,0,0,0,1,0,0
Thida,1,0,0,0,0,0,0
Aziz,1,0,0,0,0,0,1
Metellus,2,0,0,2,0,0,0
McNickle,0,0,0,0,0,1,0
Pinero-Parker,0,0,0,0,1,0,0
Seagraves,1,0,0,1,0,0,0
Lombonoi,1,0,0,0,0,0,0
Parthasarathy,1,0,0,0,0,0,0
Phadael,1,0,0,0,0,0,0
Wongthatchai,0,0,1,0,0,0,0
Dubernard,0,0,0,0,0,1,0
Morell Perez,1,0,0,0,0,0,0
Yong,1,0,1,0,0,0,0
Wilder,1,0,0,0,0,0,0
Broadus,0,0,0,1,0,0,0
Martinez,26,0,1,0,21,0,1
Czesak,1,0,0,0,0,0,0
Prabhu,1,0,0,0,0,0,0
Hickok,0,0,0,0,0,1,0
Battle,4,0,0,2,0,0,0
Martines,1,0,0,0,0,0,0
Eguiluz Hernandez,0,0,0,0,1,0,0
Streeter-Davis,1,0,0,0,0,0,0
Warfield,0,0,1,0,0,0,0
Rosquete,0,0,0,0,2,0,0
Silva Filho,1,0,0,0,0,0,0
Penukula,1,0,0,0,0,0,0
Gooch,2,0,0,0,0,0,0
Avila-Noyola,1,0,0,0,0,0,0
Atkinson,2,0,0,0,0,0,0
Komolvasri,0,0,1,0,0,0,0
Wendelin,1,0,0,0,0,0,0
Carroll-Coney,0,0,0,0,0,0,1
Kokpilak,1,0,0,0,0,0,0
Detournel,0,0,0,1,0,0,1
Slack,1,0,0,0,0,0,0
Menendez,3,0,0,0,0,0,0
Kheraj,1,0,0,0,0,0,0
Rumans,0,0,0,0,0,1,0
Pettey,0,0,0,0,0,0,1
Isikhuemhenova,1,0,0,0,0,0,0
Poljac,0,0,0,0,0,1,0
Kotrasen,0,0,1,0,0,0,0
Sori,0,0,0,0,1,0,0
Pearsall,1,0,0,0,0,0,0
St Elot,1,0,0,0,0,0,0
Tipton,1,0,0,0,0,0,0
Lan,1,0,0,0,0,0,0
Chue,1,0,0,0,0,0,0
Stover,0,0,0,0,0,0,1
Garrard,1,0,0,0,0,0,0
Carmen,0,0,0,1,0,0,0
Bassett-Audain,1,0,0,0,0,0,0
Artiste,1,0,0,1,0,0,0
Aponte-Cruz,1,0,0,0,0,0,0
McGee,2,0,0,0,0,0,0
Mirzadeh,1,0,0,0,0,0,0
Lad,0,0,1,0,0,0,0
Cook-Carraway,1,0,0,0,0,0,0
Minard,0,0,1,0,0,0,0
Granado Sosa,1,0,0,0,0,0,0
Cave,1,0,0,0,0,0,0
Penmetsa,1,0,0,0,0,0,0
Mendonca,1,0,0,0,0,0,0
Luo-Beitler,1,0,0,0,0,0,0
Fulks,1,0,0,0,0,0,0
Citronnelle,0,0,0,0,1,0,0
Estape,0,0,0,0,1,0,0
Lima Gonzalez,0,0,0,0,1,0,0
Ouyang,0,0,1,0,0,0,0
Reconco,1,0,0,0,0,0,0
Mass Velez,1,0,0,0,0,0,0
Tohnya,0,0,0,1,0,0,0
Valentin Ayala,1,0,0,0,0,0,0
Milfort,0,0,0,2,0,0,0
Ferreira Camacho,0,0,0,0,0,0,1
Tarver,1,0,0,1,0,0,0
Verdi,1,0,0,0,0,0,0
Clemente,1,0,0,0,0,0,0
Charlot,1,0,0,0,0,0,0
Syed,1,0,0,0,0,0,0
Skizenski,0,0,0,0,0,1,0
Hite,1,0,0,0,0,0,0
Salazar,2,0,0,0,1,0,0
Ansani,1,0,0,0,0,0,0
Bazan,1,0,0,0,0,0,0
Bensey,1,0,0,0,0,0,0
Cabrera Joa,0,0,0,0,1,0,0
Centeio,0,0,0,0,1,0,0
Creel,0,0,0,0,0,1,0
Law,1,0,0,0,0,0,0
Drennan,1,0,0,0,0,0,0
Schwartz,1,0,0,0,0,0,0
Bothe,1,0,0,0,0,0,0
Ilyas,0,0,1,0,0,0,0
Ambroise,0,0,0,3,0,0,0
Sliger,0,0,0,0,0,1,0
Shavonn,1,0,0,0,0,0,0
Mola Perez,0,0,0,0,1,0,0
Vargas Fernandez,1,0,0,0,0,0,0
Torres Arocho,1,0,0,0,0,0,0
Lugones,1,0,0,0,0,0,0
Conley,1,0,0,0,0,1,0
Tresalus,0,0,0,1,0,0,0
Guble,0,0,0,0,0,1,0
Eugene,4,0,0,4,0,0,1
Gedeon,1,0,0,2,0,0,0
Barron,1,0,0,0,0,0,1
Okpokiri,0,0,0,1,0,0,0
O'Neal,0,0,1,1,0,0,0
Orina,0,0,1,0,0,0,0
Exous,1,0,0,0,0,0,0
Barros,2,0,0,0,0,0,0
Dannenberg,0,0,0,0,1,0,0
Montano,1,0,0,0,0,0,0
Barrow,2,0,0,0,0,0,0
Brissett,1,0,0,0,0,0,0
Eden,0,0,0,1,0,0,0
Nokalus,1,0,0,0,0,0,0
Nkwanyana,1,0,0,0,0,0,0
Lavallee,0,0,0,1,0,0,0
Omigie,1,0,0,0,0,0,0
Kohlmyer,0,0,0,0,0,1,0
Bathurst,1,0,0,0,0,0,0
Kindle,1,0,0,0,0,0,0
Dratt,1,0,0,0,0,0,0
Gonzalez Otero,1,0,0,0,0,0,0
Rubianogroot,0,0,0,1,0,0,0
Dayaprema,1,0,0,0,0,0,0
Thepboupha,1,0,0,0,0,0,0
Muralidharan,1,0,0,0,0,0,0
Manjl,1,0,0,0,0,0,0
Manji,1,0,0,0,0,0,0
Jeremie,0,0,0,1,0,0,0
Mathieu,1,0,0,0,0,0,1
Dhala,0,0,1,0,0,0,0
Wallace,4,0,0,3,0,0,1
Desai,2,0,0,0,0,0,0
Rosello,1,0,0,0,0,0,0
Virgo,1,0,0,0,0,0,0
Perez Reyes,1,0,0,0,0,0,0
Pinnock,1,0,0,0,0,0,0
Cendejas,0,0,0,0,1,0,0
Samaroo,1,0,0,0,0,0,0
Saeng On,0,0,1,0,0,0,0
Aguilera Zavala,1,0,0,0,0,0,0
Fernandez Carbonell,0,0,0,0,1,0,0
Menning,1,0,0,0,0,0,0
Sanabria-Diaz,0,0,0,0,1,0,0
Pwe,1,0,0,0,0,0,0
Mussie,1,0,0,0,0,0,0
Travero,0,0,1,0,0,0,0
Orelien,1,0,0,0,0,0,0
Mercado,0,0,2,0,0,0,0
Cooks,0,0,0,1,0,0,0
Rokka,1,0,0,0,0,0,0
Bacchus,1,0,0,0,0,0,1
Alvarez-Melendez,0,0,0,0,1,0,0
Alvarez-Calderon,1,0,0,0,0,0,0
Hutchinson,1,0,0,1,0,0,0
Ankrom,0,0,0,0,0,1,0
Abu Farajeh,0,0,0,0,0,0,1
Portillo,0,0,0,1,1,0,0
Yefet,1,0,0,0,0,0,0
Fanniel,1,0,0,0,0,0,0
Portilla,1,0,0,0,1,0,0
Millo,1,0,0,0,0,0,0
Failleres,0,0,0,0,0,1,0
Zayets,1,0,0,0,0,0,0
Raugel,1,0,0,0,0,0,0
Barresi,1,0,0,0,0,0,0
Baheer,1,0,0,0,0,0,0
Muvuti,0,0,0,1,0,0,0
Sherchan,1,0,0,0,0,0,0
Arjun,0,0,0,1,0,0,0
Patnala,1,0,0,0,0,0,0
Roulhac,1,0,0,1,0,0,0
McEvoy,1,0,0,0,0,0,0
McCullars,0,0,0,1,0,0,0
Cassy,0,0,0,1,0,0,0
Lewkowicz,0,0,0,0,1,0,0
Aponte,1,0,0,0,1,0,0
Darwin,1,0,0,0,0,0,0
Rither,1,0,0,0,0,0,0
Fate,0,0,0,1,0,0,0
Nyaga,1,0,0,0,0,0,0
Somers,2,0,0,0,0,0,0
Lytle,0,0,0,2,0,0,0
Al Saedi,1,0,0,0,0,0,0
Shaquandra,1,0,0,0,0,0,0
Anaxe,1,0,0,1,0,0,0
Jenkins-Nott,1,0,0,0,0,0,0
Bertran,0,0,0,0,1,0,0
Patricio,1,0,0,0,0,0,0
Tihal,1,0,0,0,0,0,0
Couamin,1,0,0,0,0,0,0
Rahlan,4,0,1,0,0,0,0
Lomon,1,0,0,0,0,0,0
Yerushalmy,1,0,0,0,0,0,0
Rajaprabhakaran,1,0,0,0,0,0,0
Babakhanova,0,0,0,0,0,1,0
Juneja,1,0,0,0,0,0,0
U,1,0,0,0,0,0,0
Muharram,1,0,0,0,0,0,0
Tlem,1,0,0,0,0,0,0
Quinones,1,0,0,0,0,1,0
Kates,0,0,0,0,0,0,1
Woodley-Reed,1,0,0,0,0,0,0
Girard,2,0,0,0,0,0,0
Aschkar,1,0,0,0,0,0,0
Bolano,1,0,0,0,0,0,0
Ramsey,2,0,0,1,0,0,0
Santos-Ramirez,0,0,0,0,1,0,0
Misenhaimer,1,0,0,0,0,0,0
Santos Castellanos,1,0,0,0,0,0,0
Akerson,0,0,0,0,0,1,0
Rocha,0,0,0,0,0,0,1
Iguel,0,0,0,1,0,0,0
Lowdermilk,1,0,0,0,0,0,0
Ramasubramanian,1,0,0,0,0,0,0
Wims-Boone,1,0,0,0,0,0,0
Taku,1,0,0,0,0,0,0
Sledge,1,0,0,0,0,0,0
Rangel,0,0,0,0,1,0,0
Martin-Avery,0,0,0,1,0,0,0
Yuen,1,0,0,0,0,0,0
Shirley,2,0,0,0,0,0,0
Yeza,0,0,0,0,1,0,0
Holmes,9,0,0,4,0,0,1
Chamizo Nunez,1,0,0,0,0,0,0
McBryde,1,0,0,0,0,1,0
Alvarez-Pagan,1,0,0,0,0,0,0
Geday,1,0,0,0,0,0,0
Promesse,1,0,0,0,0,0,0
Reasoner,0,0,0,0,0,1,0
Haider,0,0,1,0,0,0,0
Parapar Cairo,1,0,0,0,0,0,0
Talabert,0,0,0,0,0,0,1
Dail,1,0,0,0,0,0,0
Dosi,1,0,0,0,0,0,0
Sinclair-Lecuona,1,0,0,0,0,0,0
Pettigrew,1,0,0,0,0,0,0
Mandri,1,0,0,0,0,0,0
Pitts,3,0,0,1,0,0,0
Alemar,0,0,0,0,1,0,0
Lomas Cervantes,0,0,0,0,1,0,0
Aleman,1,0,0,0,0,0,0
Quemelen,1,0,0,0,0,0,0
Hess,0,0,0,0,0,1,0
Kinsey,3,0,0,1,0,0,0
Simborio,0,0,1,0,0,0,0
Pitta,1,0,0,0,0,0,0
Brudner,1,0,0,0,0,0,0
Madinaveitia,0,0,0,0,1,0,0
Saengchanh,0,0,1,0,0,0,0
Kopolovic,0,0,0,0,0,1,0
Claude,2,0,0,0,0,0,0
Serpa Hernandez,0,0,0,0,1,0,0
Dalge,0,0,0,1,0,0,0
Strange,3,0,0,1,0,0,0
Herrera Martinez,0,0,0,0,1,0,0
Pizvr,1,0,0,0,0,0,0
Collins,11,0,0,5,1,0,0
Bauman,1,0,0,0,0,0,0
Hevel,1,0,0,0,0,0,0
Tabeau,1,0,0,0,0,0,0
Kaufman,2,0,0,0,0,0,0
Ahsuid,1,0,0,0,0,0,0
Avery,1,0,0,0,0,1,0
Sherman,1,0,0,0,0,0,0
Onel,0,0,0,0,0,1,0
Enuol,2,0,1,0,0,0,0
Tapia,1,0,0,0,0,0,0
Cheveylon,0,0,0,1,0,0,0
Salls,1,0,0,0,0,0,0
Varkataraman,1,0,0,0,0,0,0
Olatunji,0,0,0,1,0,0,0
Moncoeur,1,0,0,0,0,0,0
Notfol,1,0,0,0,0,0,0
Facey,1,0,0,0,0,0,0
Starns,1,0,0,0,0,0,0
Perumalsamy,0,0,1,0,0,0,0
Rouppasong,0,0,1,0,0,0,0
Shee,1,0,0,0,0,0,0
Merrill,1,0,0,0,0,0,0
Shen,10,0,1,0,0,0,1
Queen,1,0,0,0,0,0,0
Blanchard,0,0,0,0,0,1,0
Shek,1,0,0,0,0,0,0
Asmus,1,0,0,0,0,0,0
Nohra,0,0,0,0,0,1,0
Santipanichvong,0,0,1,0,0,0,0
Arencitia Fuentes,0,0,0,0,1,0,0
Pierre Philippe,1,0,0,0,0,0,0
Dominguez Lopez,1,0,0,0,0,0,0
Berisha,3,0,0,0,0,0,0
Streater,1,0,0,0,0,0,0
Gazan,0,0,0,0,1,0,0
Gonzalez-Rojas,0,0,0,0,1,0,0
Burkert,0,0,0,0,0,1,0
Jen,1,0,0,0,0,0,0
Neofotis,1,0,0,0,0,0,0
Shear,1,0,0,0,0,1,0
Nemaire,1,0,0,0,0,0,0
Seymour,2,0,0,1,0,1,0
Bouie,2,0,0,0,0,0,0
Loftis,1,0,0,0,0,1,0
McCarter,2,0,0,1,0,0,0
Salami,2,0,0,0,0,0,0
Olan Sulvaran,1,0,0,0,0,0,0
Loftin,0,0,0,0,0,1,0
Blackmon,1,0,0,1,0,0,0
Stam,0,0,0,0,0,1,0
Mzumara,0,1,0,0,0,0,0
Bhullar,0,0,1,0,0,0,0
Laventure,1,0,0,0,0,0,0
Breeden,1,0,0,1,0,0,0
Woolverton,1,0,0,0,0,0,0
Cephus,1,0,0,0,0,0,0
Petreikis,1,0,0,0,0,0,0
Coleman-Tarver,0,0,0,1,0,0,0
Pulido,0,0,1,0,0,0,0
Johnson-Powell,1,0,0,0,0,0,0
Nandar,1,0,0,0,0,0,0
Lekaj,1,0,0,0,0,0,0
Dyor,0,0,1,0,0,0,0
Haei Ghalehshahi,1,0,0,0,0,0,0
Steele,1,0,0,1,0,1,0
Matazzoni,0,0,0,0,1,0,0
Walsh,0,0,0,0,0,0,1
Eliks,1,0,0,0,0,0,0
Sangvacharakul,2,0,0,0,0,0,0
Turoy,1,0,0,0,0,0,0
Delvalle,0,0,0,0,1,1,0
Bayo,0,0,0,0,0,1,0
Mengestu,1,0,0,0,0,0,0
Rowan,0,0,0,0,1,0,0
Bruno,0,0,0,1,0,0,0
Puerto,0,0,0,0,1,0,0
Rajaratnam,1,0,0,0,0,0,0
Utton,0,0,0,0,0,1,0
Hogan,2,0,0,0,0,1,0
Goggins,1,0,0,0,0,0,0
Jimenez Perez,1,0,0,0,0,0,0
Moose,1,0,0,0,0,0,0
Saiyed,1,0,0,0,0,0,0
Peaks,1,0,0,0,0,0,0
Abu Lawi,1,0,0,0,0,0,0
Espino,2,0,0,0,0,0,0
Leger,0,0,0,1,0,0,0
Hendrickson,0,0,0,1,0,0,0
Peake,1,0,0,0,0,0,0
Maime,1,0,0,0,0,0,0
Marrero,9,0,0,0,1,0,0
Soriano,1,0,1,0,0,0,0
Tyson,1,0,0,0,0,0,0
Parcell,1,0,0,0,0,0,0
Pullagura,1,0,0,0,0,0,0
Covic,0,0,0,0,0,1,0
Brachvogel,1,0,0,0,0,0,0
Villavicencio,1,0,0,0,0,0,0
Davis Grant,1,0,0,0,0,0,0
Almestre-Rodriguez,1,0,0,0,0,0,0
Weiner,1,0,0,0,0,0,0
Wiggs,1,0,0,0,0,0,0
Phanitdasack,0,0,2,0,0,0,0
Carlos,1,0,0,0,0,0,0
Farrell,2,0,0,1,0,1,0
Gonzalez Canales,0,0,0,0,1,0,0
Olivero,1,0,0,0,1,0,0
Cremeans,0,0,0,0,0,1,0
Garala Reyes,1,0,0,0,0,0,0
Olivera,1,0,0,0,1,0,0
Olaleye,2,0,0,0,0,0,0
Trust,0,0,0,0,0,0,1
Acklin,0,0,0,1,0,0,0
Rivera-Gonzalez,1,0,0,0,0,0,0
Petitfrere,1,0,0,0,0,0,0
Eyo,1,0,0,0,0,0,0
Czeak,1,0,0,0,0,0,0
Dunklin,1,0,0,0,0,0,0
Silvestri,1,0,0,0,0,0,0
Atarpen,0,0,0,1,0,0,0
Fenderson,0,0,0,1,0,0,0
Gardener,1,0,0,0,0,0,0
Oblefias,1,0,0,0,0,0,0
Ashby,0,0,0,0,0,0,1
Jean-Josga,0,0,0,1,0,0,0
Barredo Alvarez,0,0,0,0,1,0,0
Velasquez,3,0,0,0,1,0,0
Hopewell,0,0,0,0,0,1,0
Mai Moussa,1,0,0,0,0,0,0
Judge,1,0,0,0,0,0,0
Burns,4,0,0,3,0,1,0
Mercy,0,0,0,1,0,0,0
Arias Rives,1,0,0,0,0,0,0
Merone,0,0,0,0,0,0,1
Coppola,1,0,0,0,0,0,0
Travels,1,0,0,0,0,0,0
Coats,1,0,0,0,0,0,0
Parvez,0,0,1,0,0,0,0
Omar,1,0,1,0,0,0,0
Arrow,0,0,0,0,0,0,1
Rios Ruiz,0,0,0,0,1,0,0
Sivilay,1,0,1,0,0,0,0
Tamika,1,0,0,0,0,0,0
Honesty,1,0,0,0,0,0,0
Saunders,3,0,0,0,0,0,0
Sharpless,1,0,0,0,0,0,0
Faustin,1,0,0,2,0,0,0
Chughtai,1,0,0,0,0,0,0
Pharr,1,0,0,0,0,0,0
Bangthamai,0,0,1,0,0,0,0
Cedeau,0,0,0,1,0,0,0
Madej,1,0,0,0,0,0,0
Virani,0,0,1,0,0,0,0
Florestal,4,0,0,1,0,0,0
Sparks,1,0,0,1,0,1,0
Muktarian,2,0,0,0,0,0,0
Antoine,1,0,0,1,0,0,0
Huynh,8,0,4,0,0,0,1
Benitez,2,0,0,0,1,0,0
Brittney,1,0,0,0,0,0,0
Goldsmith,2,0,0,1,0,0,0
Hindupur,0,0,1,0,0,0,0
Strudwick,0,0,0,1,0,0,0
Gilileo,1,0,0,0,0,0,0
Gonzalez Gutierrez,1,0,0,0,0,0,0
Kidking,1,0,0,0,0,0,0
Ward,7,0,0,3,0,0,2
Guerrero Delgado,1,0,0,0,0,0,0
Delamy,1,0,0,0,0,0,0
Napoleon,1,0,0,0,0,0,0
Meyer,2,0,0,0,0,0,0
Stark Irby,0,0,0,0,0,1,0
Noreika,1,0,0,0,0,0,0
Necker,1,0,0,0,0,0,0
Galloway,2,0,0,0,0,0,1
Dasanayaka,1,0,0,0,0,0,0
Pichardo,2,0,0,0,0,0,0
Gaye,1,0,0,0,0,0,0
Ducay,0,0,1,0,0,0,0
Mehrotra,1,0,0,0,0,0,0
Chmsostome,0,0,1,0,0,0,0
Montoya Delcid,0,0,0,0,1,0,0
Fiandor,0,0,0,0,1,0,0
Cambridge,0,0,0,1,0,0,0
Potentini Torres,0,0,0,0,1,0,0
September,0,0,0,1,0,0,0
Fiefe,1,0,0,0,0,0,0
Escudero,2,0,0,0,0,0,0
Heimer,1,0,0,0,0,0,0
Manigaba,0,0,0,0,0,0,1
Bridges,1,0,0,2,0,0,0
Sampel,0,0,0,0,0,1,0
Cooper,9,0,0,4,0,1,1
Goins,4,0,0,0,0,0,0
Steyners,0,0,0,0,1,0,0
Mohammad Nayem,1,0,0,0,0,0,0
Prieto Tornes,0,0,0,0,1,0,0
Garcia Gil,1,0,0,0,0,0,0
Meralus,1,0,0,0,0,0,0
Jasmin,2,0,0,0,0,0,1
Poinvil,1,0,0,0,0,0,0
Watson-Pamplin,1,0,0,0,0,0,0
Jamerson,2,0,0,0,0,0,0
Kolber,0,0,1,0,0,0,0
Philavane,0,0,1,0,0,0,0
Zaldivar Zaldivar,0,0,0,0,1,0,0
Leon Xuarez,1,0,0,0,0,0,0
Velez,1,0,0,0,2,0,1
Meregildo,0,0,0,0,1,0,0
Jean-Baptiste,3,0,0,2,0,0,0
Tejada,0,0,0,0,1,0,0
Ahmed,5,0,3,1,1,0,0
Ginarte Galiondo,1,0,0,0,0,0,0
Thanapaisarnkij,1,0,0,0,0,0,0
Gagula,1,0,0,0,0,0,0
Morales Galindo,1,0,0,0,0,0,0
Gent,0,0,0,0,0,0,1
Mlo,3,0,1,0,0,0,0
Jean Francois,0,0,0,2,0,0,0
Fils Aime,0,0,0,1,0,0,0
Dugue,1,0,0,0,0,0,0
Parlapalli,1,0,0,0,0,0,0
Escalante,2,0,0,0,0,0,0
Berman,1,0,0,0,0,0,0
Konsa,1,0,0,0,0,0,0
Towns,0,0,0,0,0,0,1
Soberon,1,0,0,0,0,0,0
Allan,0,0,0,0,0,1,0
Melson,1,0,0,0,0,0,0
Nieves Cortes,0,0,0,0,1,0,0
Briseus,1,0,0,0,0,0,0
Seo,3,0,0,0,0,0,0
Sek,1,0,0,0,0,0,0
Antunez,0,0,0,0,1,0,0
Romero,8,0,1,0,2,0,0
Naimee,1,0,0,0,0,0,0
Cojan,1,0,0,0,0,0,0
Varon,1,0,0,0,0,0,0
Cruz-Martinez,1,0,0,0,0,0,0
Ruckle,1,0,0,0,0,0,0
Kiser,1,0,0,0,0,0,0
Zuluaga,0,0,0,0,1,0,0
Shalabi,0,0,0,0,0,1,0
Christian,2,0,0,0,0,0,0
Corriolan,1,0,0,0,0,0,0
Saint-Louis,0,0,0,1,0,0,0
Stroud,2,0,0,0,0,0,0
Egbuna,1,0,0,1,0,0,0
Vasser,0,0,0,1,0,0,0
Qu,1,0,0,0,0,0,0
Weng,1,0,1,0,0,0,0
Qi,0,0,1,0,0,0,0
Meah,1,0,0,0,0,0,0
Conrad,1,0,0,0,0,1,0
Hwang,4,0,1,0,0,0,0
Gurdian,1,0,0,0,0,0,0
Bone,0,0,0,1,0,0,0
Bond,1,0,0,1,0,0,0
Chham,2,0,0,0,0,0,0
Lewis,23,0,0,12,0,2,2
Ayala,0,0,0,0,1,0,0
Lewin,0,0,0,1,0,0,0
Linster,1,0,0,0,0,0,0
Rupert,1,0,0,0,0,0,0
Natour,0,0,0,0,0,0,1
Jabar,1,0,0,0,0,0,0
Atia,0,0,0,0,1,0,0
Riaz,0,0,0,0,0,0,1
Gaines,2,0,0,2,0,0,0
Garcia Echeverria,0,0,0,0,1,0,0
Mahanpour,0,0,0,0,0,1,0
Laurette,1,0,0,0,0,0,0
Sukhdeo,0,0,0,0,0,0,1
Bajwa,1,0,0,0,0,0,0
Powell,11,0,1,3,1,1,1
Brann,0,0,0,0,0,1,0
Santiago,8,0,0,0,6,1,1
Sookdeo,1,0,0,0,0,0,0
Lopez Marrero,1,0,0,0,0,0,0
Paek,1,0,0,0,0,0,0
Lopez-Luis,1,0,0,0,0,0,0
Linares Galvez,0,0,0,0,1,0,0
Lezcano Piedro,1,0,0,0,0,0,0
Del Castillo,0,0,0,0,0,0,1
Abdurraqeeb,0,0,0,1,0,0,0
Hastings,2,0,0,0,0,0,0
Paez,2,0,0,0,0,1,0
Larochelle,0,0,0,1,0,0,0
Devariste,1,0,0,0,0,0,0
Fryar,0,0,0,0,0,1,0
McCreary,1,0,0,0,0,0,0
Berrios Quintana,0,0,0,0,1,0,0
Quick,3,0,0,0,0,0,0
Chatman,1,0,0,0,0,0,0
Del Sol,1,0,0,0,0,0,0
Syrop,0,0,1,0,0,0,0
Ekon,0,0,0,1,0,0,0
Armstrong,2,0,0,0,0,1,0
Corry,0,0,0,1,0,0,0
Peres,1,0,0,0,0,0,0
Pearce,0,0,0,0,0,1,0
Atis,0,0,0,1,0,0,0
